run_id,seed,acq,iteration,best_value,best_x1,best_x2,best_x3
1,1,TEI,17,4.342695105694589,1.4534063240170259,1.344850193352463,3.6715736763283333
1,1,TEI,18,4.342695105694589,1.4534063240170259,1.344850193352463,3.6715736763283333
1,1,TEI,19,4.342695105694589,1.4534063240170259,1.344850193352463,3.6715736763283333
1,1,TEI,20,4.342695105694589,1.4534063240170259,1.344850193352463,3.6715736763283333
1,1,TEI,21,4.342695105694589,1.4534063240170259,1.344850193352463,3.6715736763283333
1,1,TEI,22,4.342695105694589,1.4534063240170259,1.344850193352463,3.6715736763283333
1,1,TEI,23,4.342695105694589,1.4534063240170259,1.344850193352463,3.6715736763283333
1,1,TEI,24,4.342695105694589,1.4534063240170259,1.344850193352463,3.6715736763283333
1,1,TEI,25,4.347872419843838,1.480883730995581,1.3023222337753109,3.7733704072959657
2,2,TEI,0,3.444127279905535,1.3568271765900897,0.46792981973149805,2.2517838873167366
2,2,TEI,1,3.903079646368007,1.0815031993598834,0.9747124325522618,2.257569482215577
2,2,TEI,2,3.903079646368007,1.0815031993598834,0.9747124325522618,2.257569482215577
2,2,TEI,3,4.107436553067623,1.3619225569510145,1.1018628120303084,7.028637592716784
2,2,TEI,4,4.107436553067623,1.3619225569510145,1.1018628120303084,7.028637592716784
2,2,TEI,5,4.107436553067623,1.3619225569510145,1.1018628120303084,7.028637592716784
2,2,TEI,6,4.218940716207489,1.362298252079944,1.3912923142845295,1.6282141087898376
2,2,TEI,7,4.218940716207489,1.362298252079944,1.3912923142845295,1.6282141087898376
2,2,TEI,8,4.267312015901171,1.4589498846406657,1.5212229687336687,2.3858354114265574
2,2,TEI,9,4.267312015901171,1.4589498846406657,1.5212229687336687,2.3858354114265574
2,2,TEI,10,4.33926608164949,1.4497777374616558,1.2183566637135392,2.760915613692078
2,2,TEI,11,4.35443279241946,1.4545756317142704,1.3035438074915664,3.276165457750761
2,2,TEI,12,4.362277341360703,1.4742154943700516,1.309018622613915,3.229461720950103
2,2,TEI,13,4.362277341360703,1.4742154943700516,1.309018622613915,3.229461720950103
2,2,TEI,14,4.362277341360703,1.4742154943700516,1.309018622613915,3.229461720950103
2,2,TEI,15,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,16,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,17,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,18,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,19,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,20,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,21,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,22,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,23,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,24,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
2,2,TEI,25,4.369512329188678,1.4868616643450894,1.2811929553160848,2.7452824288257847
3,3,TEI,0,3.0102610659693836,2.232324270253552,0.5480702896181784,7.0701736680622895
3,3,TEI,1,3.0102610659693836,2.232324270253552,0.5480702896181784,7.0701736680622895
3,3,TEI,2,3.0102610659693836,2.232324270253552,0.5480702896181784,7.0701736680622895
3,3,TEI,3,3.5172705348753484,1.4177071682316473,0.549003485842277,5.372809253882937
3,3,TEI,4,3.5172705348753484,1.4177071682316473,0.549003485842277,5.372809253882937
3,3,TEI,5,3.5172705348753484,1.4177071682316473,0.549003485842277,5.372809253882937
3,3,TEI,6,4.092816835567947,1.168407141555694,1.2574629753548732,5.916229404953641
3,3,TEI,7,4.110185477772894,1.1822258240668977,1.2553704908644319,5.6877030182439965
3,3,TEI,8,4.2677462044651655,1.4029099148791722,1.3496157070740855,5.286839900908181
3,3,TEI,9,4.305164975490015,1.3954512630304654,1.445398342667365,2.5179505005893428
3,3,TEI,10,4.305164975490015,1.3954512630304654,1.445398342667365,2.5179505005893428
3,3,TEI,11,4.330712298990326,1.4458811440944208,1.3340201143098578,2.0077466689565395
3,3,TEI,12,4.330712298990326,1.4458811440944208,1.3340201143098578,2.0077466689565395
3,3,TEI,13,4.377339765464705,1.5823332759142694,1.2634074690036496,2.369295685090552
3,3,TEI,14,4.377339765464705,1.5823332759142694,1.2634074690036496,2.369295685090552
3,3,TEI,15,4.38316636421362,1.5603218055409944,1.3200763511741544,2.3811723802726217
3,3,TEI,16,4.384807996424854,1.5669774630551716,1.3024570576110714,2.443640033554344
3,3,TEI,17,4.384807996424854,1.5669774630551716,1.3024570576110714,2.443640033554344
3,3,TEI,18,4.386520898242032,1.5858794497026771,1.3587311675768197,2.5106093335768245
3,3,TEI,19,4.386520898242032,1.5858794497026771,1.3587311675768197,2.5106093335768245
3,3,TEI,20,4.386520898242032,1.5858794497026771,1.3587311675768197,2.5106093335768245
3,3,TEI,21,4.386520898242032,1.5858794497026771,1.3587311675768197,2.5106093335768245
3,3,TEI,22,4.386520898242032,1.5858794497026771,1.3587311675768197,2.5106093335768245
3,3,TEI,23,4.386520898242032,1.5858794497026771,1.3587311675768197,2.5106093335768245
3,3,TEI,24,4.386520898242032,1.5858794497026771,1.3587311675768197,2.5106093335768245
3,3,TEI,25,4.389718216057915,1.5896838568176044,1.3261315270072385,2.535994147663133
4,4,TEI,0,3.557458546444625,0.9327090146531924,1.6577527790059592,7.157825704064256
4,4,TEI,1,3.7987193172066664,2.000197114769294,1.6574764158150699,6.967170176575253
4,4,TEI,2,4.054984261492192,1.6840480498007828,1.6632504188843535,1.977640941655509
4,4,TEI,3,4.2271841713916976,1.5149016720056743,1.4085629971396498,7.54227867304174
4,4,TEI,4,4.2271841713916976,1.5149016720056743,1.4085629971396498,7.54227867304174
4,4,TEI,5,4.2271841713916976,1.5149016720056743,1.4085629971396498,7.54227867304174
4,4,TEI,6,4.2271841713916976,1.5149016720056743,1.4085629971396498,7.54227867304174
4,4,TEI,7,4.2271841713916976,1.5149016720056743,1.4085629971396498,7.54227867304174
4,4,TEI,8,4.344368109465428,1.814721505052042,1.34764391201302,2.859690051791032
4,4,TEI,9,4.344368109465428,1.814721505052042,1.34764391201302,2.859690051791032
4,4,TEI,10,4.379018131000363,1.5531559761527287,1.2616003868348118,2.6538579502847894
4,4,TEI,11,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,12,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,13,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,14,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,15,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,16,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,17,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,18,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,19,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,20,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,21,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,22,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,23,4.389339347381015,1.6614137255366392,1.339272909490068,2.6907266861183863
4,4,TEI,24,4.389398219100246,1.627022887551227,1.3521150220728053,2.8783643966540895
4,4,TEI,25,4.389398219100246,1.627022887551227,1.3521150220728053,2.8783643966540895
5,5,TEI,0,4.227399987146568,1.438101388900841,1.5453097581462618,3.4105505588884606
5,5,TEI,1,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,2,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,3,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,4,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,5,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,6,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,7,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,8,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,9,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,10,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,11,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,12,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,13,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,14,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,15,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,16,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,17,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,18,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,19,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,20,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,21,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,22,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,23,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,24,4.344712143985989,1.5200983392205956,1.2999009844405909,4.147784827325646
5,5,TEI,25,4.344885364522062,1.5501289990242988,1.3610712600882495,4.251434672283989
6,6,TEI,0,3.300511306741468,1.7381265975850662,0.38950021520552625,1.6040942984570679
6,6,TEI,1,4.055265855069783,1.7382630571541378,1.6650526295026085,2.144840368053014
6,6,TEI,2,4.055265855069783,1.7382630571541378,1.6650526295026085,2.144840368053014
6,6,TEI,3,4.055265855069783,1.7382630571541378,1.6650526295026085,2.144840368053014
6,6,TEI,4,4.1100774551142605,1.5590400792116101,1.650821083211187,2.4729976877903432
6,6,TEI,5,4.1100774551142605,1.5590400792116101,1.650821083211187,2.4729976877903432
6,6,TEI,6,4.318626721261114,1.7073644422646121,1.1950561394009478,4.019944078388581
6,6,TEI,7,4.318626721261114,1.7073644422646121,1.1950561394009478,4.019944078388581
6,6,TEI,8,4.343827516153531,1.6575982077254476,1.1702387869831803,2.6433085853185347
6,6,TEI,9,4.380096808058848,1.6410127623479052,1.3666115069795834,2.3194561978470682
6,6,TEI,10,4.380096808058848,1.6410127623479052,1.3666115069795834,2.3194561978470682
6,6,TEI,11,4.380096808058848,1.6410127623479052,1.3666115069795834,2.3194561978470682
6,6,TEI,12,4.380096808058848,1.6410127623479052,1.3666115069795834,2.3194561978470682
6,6,TEI,13,4.380190582690475,1.6209061963638085,1.2653030114134256,3.115143349347422
6,6,TEI,14,4.380190582690475,1.6209061963638085,1.2653030114134256,3.115143349347422
6,6,TEI,15,4.38608125252429,1.591443291512448,1.3180880654341962,3.139070278679534
6,6,TEI,16,4.38608125252429,1.591443291512448,1.3180880654341962,3.139070278679534
6,6,TEI,17,4.38608125252429,1.591443291512448,1.3180880654341962,3.139070278679534
6,6,TEI,18,4.390193114147351,1.6246473459923312,1.3260983023866197,2.9518113424164056
6,6,TEI,19,4.390193114147351,1.6246473459923312,1.3260983023866197,2.9518113424164056
6,6,TEI,20,4.390193114147351,1.6246473459923312,1.3260983023866197,2.9518113424164056
6,6,TEI,21,4.390193114147351,1.6246473459923312,1.3260983023866197,2.9518113424164056
6,6,TEI,22,4.390193114147351,1.6246473459923312,1.3260983023866197,2.9518113424164056
6,6,TEI,23,4.390193114147351,1.6246473459923312,1.3260983023866197,2.9518113424164056
6,6,TEI,24,4.390193114147351,1.6246473459923312,1.3260983023866197,2.9518113424164056
6,6,TEI,25,4.390193114147351,1.6246473459923312,1.3260983023866197,2.9518113424164056
7,7,TEI,0,3.781100281171634,1.2359817587016404,1.640248303393514,11.635509667987657
7,7,TEI,1,4.106600883027305,1.4217592615668075,1.515301124920292,1.4365740220440069
7,7,TEI,2,4.336452583911185,1.4887892501377111,1.1861578935254573,2.7515552059624016
7,7,TEI,3,4.336452583911185,1.4887892501377111,1.1861578935254573,2.7515552059624016
7,7,TEI,4,4.336452583911185,1.4887892501377111,1.1861578935254573,2.7515552059624016
7,7,TEI,5,4.336452583911185,1.4887892501377111,1.1861578935254573,2.7515552059624016
7,7,TEI,6,4.35800402745308,1.6394495839956722,1.3442300503737572,4.062977436024265
7,7,TEI,7,4.35800402745308,1.6394495839956722,1.3442300503737572,4.062977436024265
7,7,TEI,8,4.35800402745308,1.6394495839956722,1.3442300503737572,4.062977436024265
7,7,TEI,9,4.359726087836737,1.5932856426480249,1.4414599365459422,2.817505153061286
7,7,TEI,10,4.365696708095324,1.4840464154146984,1.3415875689940648,3.2017069974662156
7,7,TEI,11,4.365696708095324,1.4840464154146984,1.3415875689940648,3.2017069974662156
7,7,TEI,12,4.382501641332151,1.5864938824272654,1.3039015077360019,3.2467984883477436
7,7,TEI,13,4.385197767252889,1.5791472744060036,1.356259500340184,3.0306337972831305
7,7,TEI,14,4.385197767252889,1.5791472744060036,1.356259500340184,3.0306337972831305
7,7,TEI,15,4.385197767252889,1.5791472744060036,1.356259500340184,3.0306337972831305
7,7,TEI,16,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
7,7,TEI,17,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
7,7,TEI,18,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
7,7,TEI,19,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
7,7,TEI,20,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
7,7,TEI,21,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
7,7,TEI,22,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
7,7,TEI,23,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
7,7,TEI,24,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
7,7,TEI,25,4.390466947288889,1.6417299336190654,1.312642463688901,2.8463744648596574
8,8,TEI,0,4.1189671343701795,1.8468073731594483,1.5446377909367563,5.866881013281371
8,8,TEI,1,4.1189671343701795,1.8468073731594483,1.5446377909367563,5.866881013281371
8,8,TEI,2,4.135250322827608,1.7218064640423303,1.5013557614880515,9.11043229043993
8,8,TEI,3,4.135250322827608,1.7218064640423303,1.5013557614880515,9.11043229043993
8,8,TEI,4,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,5,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,6,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,7,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,8,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,9,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,10,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,11,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,12,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,13,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,14,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,15,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,16,4.2504710332821425,1.5672643352089857,1.3465334033267098,7.548924404539404
8,8,TEI,17,4.314891114357193,1.5511911040361368,1.4248305237235024,4.547525977736295
8,8,TEI,18,4.314891114357193,1.5511911040361368,1.4248305237235024,4.547525977736295
8,8,TEI,19,4.314891114357193,1.5511911040361368,1.4248305237235024,4.547525977736295
8,8,TEI,20,4.314891114357193,1.5511911040361368,1.4248305237235024,4.547525977736295
8,8,TEI,21,4.314891114357193,1.5511911040361368,1.4248305237235024,4.547525977736295
8,8,TEI,22,4.314891114357193,1.5511911040361368,1.4248305237235024,4.547525977736295
8,8,TEI,23,4.314891114357193,1.5511911040361368,1.4248305237235024,4.547525977736295
8,8,TEI,24,4.314891114357193,1.5511911040361368,1.4248305237235024,4.547525977736295
8,8,TEI,25,4.314891114357193,1.5511911040361368,1.4248305237235024,4.547525977736295
9,9,TEI,0,3.939896854241996,1.805644867872708,1.0062612036124783,13.730786427237122
9,9,TEI,1,3.9547087886091825,1.9058600329944313,1.0817335620136745,13.211672525351041
9,9,TEI,2,4.0979507549806335,1.8006673938560378,1.5237239497782902,8.551268860155904
9,9,TEI,3,4.245139816477358,1.3143546879218997,1.416645870247498,4.102586683102067
9,9,TEI,4,4.245139816477358,1.3143546879218997,1.416645870247498,4.102586683102067
9,9,TEI,5,4.245139816477358,1.3143546879218997,1.416645870247498,4.102586683102067
9,9,TEI,6,4.247634596514369,1.5781315338262538,1.3447236468522235,7.7254511695214125
9,9,TEI,7,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,8,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,9,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,10,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,11,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,12,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,13,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,14,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,15,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,16,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,17,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,18,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,19,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,20,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,21,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,22,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,23,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,24,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
9,9,TEI,25,4.295260271394131,1.5807208193912046,1.3467218971768764,5.914391308421222
10,10,TEI,0,4.228476437661166,1.474929324942087,1.4461170350929762,6.383209452077245
10,10,TEI,1,4.228476437661166,1.474929324942087,1.4461170350929762,6.383209452077245
10,10,TEI,2,4.228476437661166,1.474929324942087,1.4461170350929762,6.383209452077245
10,10,TEI,3,4.228476437661166,1.474929324942087,1.4461170350929762,6.383209452077245
10,10,TEI,4,4.228476437661166,1.474929324942087,1.4461170350929762,6.383209452077245
10,10,TEI,5,4.228476437661166,1.474929324942087,1.4461170350929762,6.383209452077245
10,10,TEI,6,4.239070602840167,1.4682929656249915,1.3516121946719792,7.125439617383099
10,10,TEI,7,4.245184503186687,1.509385492851457,1.3347357427758704,7.38735819789859
10,10,TEI,8,4.246327666557078,1.517585926576701,1.3614834018094037,7.3025926319869585
10,10,TEI,9,4.246327666557078,1.517585926576701,1.3614834018094037,7.3025926319869585
10,10,TEI,10,4.246327666557078,1.517585926576701,1.3614834018094037,7.3025926319869585
10,10,TEI,11,4.246327666557078,1.517585926576701,1.3614834018094037,7.3025926319869585
10,10,TEI,12,4.246327666557078,1.517585926576701,1.3614834018094037,7.3025926319869585
10,10,TEI,13,4.246327666557078,1.517585926576701,1.3614834018094037,7.3025926319869585
10,10,TEI,14,4.246327666557078,1.517585926576701,1.3614834018094037,7.3025926319869585
10,10,TEI,15,4.246327666557078,1.517585926576701,1.3614834018094037,7.3025926319869585
10,10,TEI,16,4.246327666557078,1.517585926576701,1.3614834018094037,7.3025926319869585
10,10,TEI,17,4.257118334601495,1.5065240410399325,1.3331628684475092,6.885070089369429
10,10,TEI,18,4.259172061703474,1.5047696990226922,1.3256090100168434,6.796213136037404
10,10,TEI,19,4.265570524395342,1.5220586730462742,1.3204843288645227,6.698853215478016
10,10,TEI,20,4.265570524395342,1.5220586730462742,1.3204843288645227,6.698853215478016
10,10,TEI,21,4.265570524395342,1.5220586730462742,1.3204843288645227,6.698853215478016
10,10,TEI,22,4.265570524395342,1.5220586730462742,1.3204843288645227,6.698853215478016
10,10,TEI,23,4.265570524395342,1.5220586730462742,1.3204843288645227,6.698853215478016
10,10,TEI,24,4.26786040456255,1.516557108532727,1.3220355161175226,6.571700188938945
10,10,TEI,25,4.26786040456255,1.516557108532727,1.3220355161175226,6.571700188938945
11,11,TEI,0,4.150840781678124,1.8978314292801928,1.5356674314484513,1.9322663087465377
11,11,TEI,1,4.150840781678124,1.8978314292801928,1.5356674314484513,1.9322663087465377
11,11,TEI,2,4.150840781678124,1.8978314292801928,1.5356674314484513,1.9322663087465377
11,11,TEI,3,4.150840781678124,1.8978314292801928,1.5356674314484513,1.9322663087465377
11,11,TEI,4,4.150840781678124,1.8978314292801928,1.5356674314484513,1.9322663087465377
11,11,TEI,5,4.150840781678124,1.8978314292801928,1.5356674314484513,1.9322663087465377
11,11,TEI,6,4.150840781678124,1.8978314292801928,1.5356674314484513,1.9322663087465377
11,11,TEI,7,4.236908085090709,1.6435763653577191,1.5647130602376391,2.22132034796743
11,11,TEI,8,4.255143238672042,1.4732801389239083,1.3480165918102731,6.582987404396979
11,11,TEI,9,4.259220680184864,1.5345794689673875,1.3522615985627175,6.972451803774524
11,11,TEI,10,4.263557689146191,1.5937436223571542,1.2701916053404592,6.899404340446164
11,11,TEI,11,4.319376827987935,1.4734520479906856,1.2582848176673593,1.911642214190326
11,11,TEI,12,4.355212078766228,1.5330343690190116,1.3411796615208065,2.0205241885908416
11,11,TEI,13,4.363993584477363,1.5258721200136791,1.3599231849130557,2.1639606388716803
11,11,TEI,14,4.367515574019692,1.5452108642635114,1.3958178610320426,2.320545262849381
11,11,TEI,15,4.375792976232153,1.5474690682259742,1.3627327792748907,2.31631317671918
11,11,TEI,16,4.378098571546988,1.5495989961174486,1.3566043494848028,2.341730769391637
11,11,TEI,17,4.378098571546988,1.5495989961174486,1.3566043494848028,2.341730769391637
11,11,TEI,18,4.381786154948345,1.572209052514343,1.3544760698369096,2.357154089433342
11,11,TEI,19,4.381786154948345,1.572209052514343,1.3544760698369096,2.357154089433342
11,11,TEI,20,4.381786154948345,1.572209052514343,1.3544760698369096,2.357154089433342
11,11,TEI,21,4.388562875772932,1.6037704546394322,1.3413452851233476,2.471234529824629
11,11,TEI,22,4.388562875772932,1.6037704546394322,1.3413452851233476,2.471234529824629
11,11,TEI,23,4.388562875772932,1.6037704546394322,1.3413452851233476,2.471234529824629
11,11,TEI,24,4.388562875772932,1.6037704546394322,1.3413452851233476,2.471234529824629
11,11,TEI,25,4.388613847290242,1.5789190140779583,1.3232097330567192,2.517576864061135
12,12,TEI,0,2.7840997575435598,2.4375140944263407,1.72983806405313,13.203869748852181
12,12,TEI,1,3.7311895416048313,1.9635450945110229,0.8841096125013839,11.167940473068176
12,12,TEI,2,3.836031057338308,1.9719349804896509,0.9359347067222097,8.144284551845908
